final_model_input_text,Event_coding,labels
"Hamas and Islamic jihad condemn Hizbulla's ban in Germany. In Germany, the Shia militia group of Lebanese under U.S.-Israel pressured to condemn Hezbollah's actions and calling them a terrorist organization, the Palestinian organization, the Islamic resistance movement (Hams) and Islamic jihad, according to Al-Arabia, condemned Hizbulla by the German Ministry of Interior to blacken association with terrorist organizations, the two Palestinian resistance groups, and jihad prior to Iran.",diplomatic_action,4
A ban on flight between Turkey and the United States has been lifted. All airlines arriving directly or directly were banned from the United States. The US Civil Aviation Agency reportedly lifted the ban on flights between Turkey and the United States.,diplomatic_action,4
"UK Parliament adopts project on expulsion of asylum seekers to Rwanda. The British Parliament approved on the night of Monday 22 to Tuesday 23 April the bill allowing the expulsion to Rwanda of asylum seekers who entered the United Kingdom illegally, after an endless battle between the upper chamber, reluctant to face this controversial text, and the lower chamber. Announced two years ago by the Conservatives in power and presented as a flagship measure of their immigration policy.",diplomatic_action,4
"France refused to issue visas to the Russian Ministry of Foreign Affairs. France refused to issue visas to representatives of the Ministry of Foreign Affairs of Rossi to participate in the UNESCO event, as reported by the official representative of the Ministry of Foreign Affairs of Russia, Maria Zacharova,",diplomatic_action,4
"Sweden summons Russian ambassador after NATO threat. Antonio Guterres, chief of the United Nations High Commissioner for Refugees (UNHCR), and Sweden's Foreign Minister Margot Wallstrom (left) hold a news conference in Stockholm, February 3, 2015. Reuters pic STOCKHOLM, Sept 11 Sweden's foreign ministry today summoned Russia s ambassador after Moscow threatened retaliatory measures if the Scandinavian country joined NATO.",diplomatic_action,4
"Yunus-led Bangladesh govt recalls 2 senior diplomats from India amid rising tensions between nations. Yunus-led Bangladesh govt recalls 2 senior diplomats from India amid rising tensions between nations Yunus s government recalled Bangladesh s acting Deputy High Commissioner in Kolkata, Shikdar Mohammad Ashraful Rahman, and Assistant High Commissioner in Agartala, Arif Mohammad, and asked them to work from Dhaka till further instructions.",diplomatic_action,4
"We oppose singling out African countries for COVID-19 travel bans - Akufo-Addo. General News of Saturday, 4 December 2021 Source: www.ghanaweb.com President Nana Addo Dankwa Akufo-Addo has reiterated Ghana's support for fellow African countries hit with travel bans over the Omicron variant of the Coronavirus.",diplomatic_action,4
"China foreign ministry summons Japan ambassador over Fukushima water release. BEIJING, Aug 22 China s vice foreign minister summoned Hideo Tarumi, Japan s ambassador to China, to lodge serious representations over Japan s plan for releasing Fukushima water, the ministry said today. China is gravely concerned and strongly opposed to the plan, the ministry added, reiterating its call for Japan to correct its wrongdoings.",diplomatic_action,4
"Ex-Sierra Leone President Koroma heads for Nigeria on asylum after treason charges. Ex-Sierra Leone President Koroma heads for Nigeria on asylum after treason charges Controversy yesterday trailed plans by the Economic Community of West African States (ECOWAS) to relocate former Sierra Leonean President, Ernest Bai Koroma, to Nigeria today. In a statement yesterday, the ECOWAS Commission President, Omar Alieu Touray, indicated that the move to relocate Koroma followed an agreement reached by an ECOWAS Mission to Freetown on December 23.",diplomatic_action,4
"Widow of Nobel dissident has left China, says friend. Beijing Liu Xia, the widow of Chinese Nobel dissident Liu Xiaobo who had been under de facto house arrest in China, left the country Tuesday en route to Germany, according to friends. Despite facing no charges, the 57-year-old poet had endured heavy restrictions on her movements since 2010 when her husband won the Nobel Peace Prize an award that infuriated Beijing.",diplomatic_action,4
"Tibetan activist faces house arrest for getting invited to John Kerry dinner in Beijing. A well-known Tibetan author and activist said Wednesday that she and her husband have been put under house arrested for being invited to a dinner where visiting US secretary of state, John Kerry was expected to be the chief guest. According to Tsering Woeser, who posted the developments on Facebook and Twitter, security personnel arrived at her Beijing residence soon after she and her husband, Wang Lixiong, arrived home from Inner Mongolia.",diplomatic_action,4
"Maghreb: France rejects visas for these nationals. Paris said no. Indeed, the French authorities have announced that they have refused to issue visas to Tunisian students.",diplomatic_action,4
"United Kingdom: Justice against expulsion of migrants to Rwanda. (Rfi.fr)- The United Kingdom will not send its asylum seekers to Rwanda. It was Boris Johnson's flagship policy and his successor, Rishi Sunak: to outsource his asylum application system to the East African country, a measure highly criticized by the opposition and activists.",diplomatic_action,4
"China faces travel ban? US senators' letter to Joe Biden amid mystery illness. Amid a surge in respiratory illnesses and clusters of pneumonia in children in China, that has attracted global attention, five Republican senators led by Marco Rubio on Friday asked President Joe Biden's administration to ban travel between the United States and China. A man carries a child as they leave a children's hospital in Beijing.(AP)",diplomatic_action,4
"Expulsed Members of Parliament will attempt to enter Venezuela from Colombia. The MEPs of the European People's Party (right), whom the Venezuelan government prevented from entering that country this Sunday, will try to enter Colombia next Saturday with the humanitarian aid that the opposition leader (and interim president) Juan Guaidó seeks to introduce, announced the Spanish deputy Esteban González Pons. ""I called the Colombian chancellor and said to me: 'Come to Colombia next Saturday.'",diplomatic_action,4
